pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
6780,202,26,26010,154310,43470,NA,O,3780,94,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,921,2,1,1,3,NA,1,NORRIDGE,60706,5468,0.7809070958302853,0.010972933430870519,0.08979517190929041,0.11375274323335771,0.008046817849305048,53377,Norridge,0,0,1,0,0,0,SCHOOL DISTRICT  80,COMMUNITY HIGH SCHOOL  234,7.539,54172,FALSE,TRUE,TRUE
6781,203,72,72193,113570,42500,NA,W,5000,63,NA,2,1,4,3,1,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1136,2,1,1,NA,NA,NA,CHICAGO,60652,5899,0.21766401084929649,0.18850652652992034,8.476012883539584e-4,0.590778097982709,0.004407526699440583,14000,Chicago,0,0,1,0,0,0,DURKIN PARK,BOGAN HS,6.949,68488,FALSE,TRUE,TRUE
6782,206,77,77120,885420,199100,NA,W,5856,142,NA,2,2,10,5,2,3,1,5,1,0,3,4,0,2,2,2,2,3,2,1,2,0,4856,2,1,2,NA,NA,NA,CHICAGO,60612,2274,0.5584872471416007,0.03430079155672823,0.040897097625329816,0.35048372911169745,0.0316622691292876,14000,Chicago,0,0,1,0,0,0,TALCOTT,WELLS HS,6.89,77794,FALSE,TRUE,TRUE
6783,234,38,38070,253140,49500,NA,W,7920,51,NA,3,1,7,3,3,1,1,5,2,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1374,2,1,4,NA,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959084,0.04611138171781133,0.040591005033284625,0.023218054879038805,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,116667,FALSE,TRUE,TRUE
6784,203,70,70070,90910,34370,NA,W,3125,112,NA,2,1,9,4,1,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1002,2,1,1,NA,NA,NA,CHICAGO,60619,2435,0.006160164271047228,0.9531827515400411,0,0.027104722792607804,0.024229979466119097,14000,Chicago,0,0,1,0,0,0,TANNER,HIRSCH HS,6.88386464826358,37328,FALSE,TRUE,TRUE
6785,203,38,38052,227510,109720,NA,W,13300,68,NA,3,1,6,3,1,3,1,5,1,1,3,1,1,NA,NA,2,2,3,1,1,2,0,1320,2,1,1,NA,NA,1,ARLINGTON HEIGHTS,60004,5310,0.8862523540489642,0.007721280602636535,0.044444444444444446,0.061581920903954805,0,02154,Arlington Heights,0,0,6,1,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,83491,FALSE,TRUE,TRUE
6786,211,72,72170,42930,43590,NA,W,5812,113,2,2,2,12,6,1,3,1,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,2760,2,2,2,NA,NA,NA,CHICAGO,60621,2279,0.00307152259763054,0.937691970162352,0,0.05923650724001755,0,14000,Chicago,0,0,4,1,0,0,HINTON,ROBESON HS,6.873317191283292,25927,FALSE,FALSE,TRUE
6787,202,31,31031,79900,20160,NA,O,5040,66,NA,2,1,5,4,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,988,2,1,1,NA,NA,NA,MAYWOOD,60153,5264,0.020516717325227963,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,21.667,61250,FALSE,TRUE,TRUE
6788,205,38,38072,303910,48210,NA,W,6650,79,NA,2,1,7,3,1,1,1,5,1,2,2,1,1,2,NA,2,2,1,1,2,2,0,1442,2,1,2,3,NA,1,ARLINGTON HEIGHTS,60005,5739,0.9604460707440321,0.009583551141313817,0.02247778358599059,0.0027879421502003832,0.009409304756926294,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,105114,FALSE,TRUE,TRUE
6789,204,11,11040,224680,50380,NA,W,4687,129,NA,1,1,8,4,1,1,1,5,1,0,1,3,0,2,2,2,2,1,1,2,2,0,2166,2,1,5,1,1,1,BERWYN,60402,6762,0.18944099378881987,0.04406980183377699,0.022774327122153208,0.7278911564625851,0.028541851523217983,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,60687,FALSE,TRUE,TRUE
6790,234,13,13240,85590,24180,GD,W,8060,46,NA,1,1,7,3,3,1,1,5,2,0,3,1,1,NA,NA,2,2,3,1,1,2,0,935,2,1,4,NA,NA,NA,HAZEL CREST,60429,3949,0.06862496834641682,0.9139022537351228,0,0.010635603950367181,0.013674347936186377,33695,Hazel Crest,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,22.962,45729,FALSE,TRUE,TRUE
6791,211,72,72150,120710,41320,NA,W,5166,66,NA,2,1,11,6,1,1,2,5,2,0,3,3,1,NA,NA,2,2,4,2,2,2,0,3213,2,2,2,NA,NA,NA,CHICAGO,60629,5157,0.005235602094240838,0.8576691875121194,0.0017452006980802793,0.12371533837502424,0.02326934264107039,14000,Chicago,0,0,1,0,0,0,MCKAY,GAGE PARK HS,6.934,31310,FALSE,TRUE,TRUE
6792,234,22,22022,221560,44680,NA,W,6875,57,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,3,3,1,2,0,1273,2,1,4,NA,NA,NA,DES PLAINES,60016,3581,0.6769058922088802,0.020943870427254957,0.190170343479475,0.11030438425020944,0.003351019268360793,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,89139,FALSE,TRUE,TRUE
6793,208,38,38082,352210,67500,NA,O,30000,8,NA,2,1,12,4,1,1,1,5,1,1,3,2,2,2,2,2,2,3,2,1,1,0,4876,2,1,2,NA,NA,NA,PROSPECT HEIGHTS,60070,7067,0.7452950332531484,0.015706806282722512,0.20220744304513938,0.02490448563746993,0.022074430451393803,62016,Prospect Heights,0,1,4,1,0,0,SCHOOL DISTRICT  26,ARLINGTON HTS TWNSHP H S 214,10.199,94921,TRUE,TRUE,TRUE
6794,211,70,70070,102690,34370,NA,W,3125,127,2,2,2,14,6,1,3,2,5,2,2,3,2,0,2,2,2,2,3,1,2,2,0,2483,2,2,2,NA,NA,NA,CHICAGO,60637,2158,0.021316033364226137,0.901760889712697,0.011121408711770158,0.042632066728452274,0.04633920296570899,14000,Chicago,0,0,1,0,0,0,TILL,HYDE PARK HS,6.89,34333,FALSE,TRUE,TRUE
6795,203,17,17110,216710,50230,NA,W,4186,73,NA,2,1,5,3,1,3,1,5,2,0,1,1,1,2,NA,2,2,7,NA,NA,NA,0,1269,2,1,5,1,NA,NA,EVANSTON,60202,3162,0.5468058191018342,0.2814674256799494,0.04206198608475648,0.09709044908285895,0.06514864010120178,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.14,77162,FALSE,FALSE,TRUE
6796,203,38,38070,235060,49500,NA,W,7920,70,NA,3,1,5,3,1,3,1,5,2,1,1,1,0,NA,NA,2,2,3,1,2,2,0,1143,2,1,1,3,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.9604460707440321,0.009583551141313817,0.02247778358599059,0.0027879421502003832,0.009409304756926294,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,105114,FALSE,TRUE,TRUE
6797,206,71,71110,412000,96000,NA,W,4000,98,NA,2,1,7,4,1,1,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2692,2,1,2,NA,NA,NA,CHICAGO,60625,6891,0.5827891452619358,0.025250326512842838,0.08634450732839936,0.26309679291829924,0.07937890001451169,14000,Chicago,0,0,6,1,0,0,BUDLONG,AMUNDSEN HS,6.884772382397572,71322,FALSE,TRUE,TRUE
6798,202,72,72380,133970,39690,NA,W,3969,66,NA,2,1,6,3,2,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,984,2,1,1,3,NA,NA,CHICAGO,60638,5502,0.5067248273355144,0.0021810250817884407,0,0.4910941475826972,0,14000,Chicago,0,0,1,0,0,0,KINZIE,KENNEDY HS,6.934,84805,FALSE,TRUE,TRUE
6799,202,72,72345,43300,27500,NA,W,5000,64,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,965,2,1,1,NA,NA,NA,CHICAGO,60643,2053,0.014612761811982464,0.9654164637116415,0.009254749147588894,0.001948368241597662,0.01753531417437896,14000,Chicago,0,0,1,0,0,0,WHITE,FENGER HS,6.908,58065,FALSE,FALSE,TRUE
6800,278,13,13182,276980,58270,NA,T,9324,31,NA,3,1,9,4,3,3,1,5,1,1,3,3,0,2,NA,2,2,3,3,1,1,0,3361,2,1,2,NA,NA,NA,OAK FOREST,60452,7647,0.8387602981561396,0.02706943899568458,0.026807898522296324,0.09650843468026678,0.021707859291225318,54638,Oak Forest,0,0,3,1,0,0,SCHOOL DISTRICT  142,COMMUNITY HIGH SCHOOL  228,13.813,66024,FALSE,TRUE,TRUE
6801,202,18,18050,135720,28680,NA,W,6750,66,NA,1,1,4,2,1,3,1,5,1,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,864,2,1,1,3,NA,NA,BARTLETT,60103,3386,0.6893089190785587,0.04016538688718252,0.032486709982279975,0.21972829297105728,0.033372711163614885,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,67907,FALSE,FALSE,TRUE
6802,234,70,70250,79510,36990,NA,O,5692,44,NA,3,1,7,4,3,1,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,130,1355,2,1,4,NA,NA,NA,CHICAGO,60628,2653,0.0041462495288352805,0.9698454579721071,0,0.0018846588767433095,0.048247267244628723,14000,Chicago,0,0,4,1,0,0,OWENS,CORLISS HS,6.908,32566,FALSE,TRUE,TRUE
6803,203,22,22030,219340,44000,NA,W,7040,67,NA,3,1,5,3,1,3,1,5,1,0,2,1,0,NA,NA,2,2,3,1,2,2,0,1125,2,1,1,3,NA,NA,DES PLAINES,60018,3286,0.7325015216068168,0.012172854534388313,0.16372489348752284,0.07668898356664638,0.02982349360925137,19642,Des Plaines,0,0,1,0,0,1,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,72946,FALSE,TRUE,TRUE
6804,295,32,32230,150010,72180,NA,W,6562,15,NA,3,1,6,3,1,1,1,5,1,1,3,2,1,2,1,2,2,3,2,1,2,0,2197,2,1,2,NA,NA,NA,TINLEY PARK,60477,9088,0.2496698943661972,0.597931338028169,0.011553697183098592,0.12026848591549295,0.035101232394366196,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,18.328,77098,FALSE,TRUE,TRUE
6805,211,72,72030,157600,37800,NA,W,3780,58,2,1,1,5,3,2,3,1,5,2,0,3,2,0,2,2,2,2,1,1,2,2,0,1843,2,2,2,NA,NA,NA,CHICAGO,60632,5691,0.15006150061500614,0.017220172201722016,0.027411702688455455,0.8033737480231945,0.003865752943243718,14000,Chicago,0,0,4,0,0,0,EDWARDS,CURIE HS,6.934,44266,FALSE,TRUE,TRUE
6806,203,21,21022,234200,63320,NA,T,7450,81,NA,1,1,5,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1056,2,1,1,NA,NA,NA,LA GRANGE,60525,4163,0.695171751141004,0.018736488109536393,0.01177035791496517,0.26519337016574585,0.018256065337496998,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  105,LYONS TOWNSHIP HIGH SCHOOL  204,9.177,64152,FALSE,TRUE,TRUE
6807,203,70,70240,66950,24370,NA,O,3750,59,NA,2,1,5,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1123,2,1,1,NA,NA,NA,CHICAGO,60617,5857,0.09885606966023562,0.03261055147686529,0,0.868533378862899,0,14000,Chicago,0,0,1,0,0,0,ADDAMS,WASHINGTON HS,6.908,41860,FALSE,TRUE,TRUE
6808,278,73,73081,698080,175000,NA,W,3125,22,NA,1,1,8,3,3,1,1,5,1,1,3,3,1,2,2,2,2,3,1,2,2,0,2596,2,1,2,NA,NA,NA,CHICAGO,60657,2826,0.8308563340410474,0.03078556263269639,0.040339702760084924,0.06546355272469923,0.06510969568294409,14000,Chicago,0,0,1,0,0,0,JAHN,LAKE VIEW HS,6.89,178750,FALSE,TRUE,TRUE
6809,203,35,35090,205260,63370,AV,W,8450,46,NA,1,1,6,3,1,1,1,5,2,0,3,1,0,2,NA,2,2,3,2,2,2,0,1248,2,1,1,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.026304379245555717,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,7,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.575,97969,FALSE,TRUE,TRUE
6810,202,72,72423,174350,28500,NA,W,3000,67,NA,3,1,5,3,1,3,1,5,2,0,2,1,0,NA,NA,2,2,3,1,2,2,0,996,2,1,1,3,NA,NA,CHICAGO,60655,3182,0.8632935260842237,0,0,0.11407919547454431,0.04525455688246386,14000,Chicago,0,0,1,0,0,0,MOUNT GREENWOOD,MORGAN PARK HS,6.908,91924,FALSE,TRUE,TRUE
6811,202,72,72380,157790,37500,NA,W,3750,67,NA,2,1,4,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,1,1,2,2,0,903,2,1,1,NA,NA,NA,CHICAGO,60638,5341,0.5856581164575922,0.0035573862572551955,0.008612619359670474,0.38944017974162143,0.0254633963677214,14000,Chicago,0,0,1,0,0,0,BYRNE,KENNEDY HS,6.934,96326,FALSE,TRUE,TRUE
6812,202,12,12141,82720,22050,AV,W,7350,63,NA,1,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,972,2,1,1,NA,NA,NA,SOUTH CHICAGO HEIGHTS,60411,4105,0.36881851400730814,0.1464068209500609,0,0.4638246041412911,0.03995127892813642,70629,South Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  194,BLOOM TOWNSHIP HIGH SCHOOL  206,13.152,38082,FALSE,TRUE,TRUE
6813,211,70,70240,73460,20310,NA,W,3125,94,NA,2,1,12,6,1,3,2,5,2,0,3,3,0,NA,NA,2,2,7,NA,NA,NA,0,2156,2,2,2,NA,NA,NA,CHICAGO,60617,5857,0.09885606966023562,0.03261055147686529,0,0.868533378862899,0,14000,Chicago,0,0,1,0,0,0,ADDAMS,WASHINGTON HS,6.908,41860,FALSE,FALSE,TRUE
6814,212,23,23094,169040,60500,NA,T,2750,100,2,2,2,8,3,1,3,1,5,2,0,3,2,1,2,2,2,2,3,1,2,2,0,2002,2,2,2,NA,NA,NA,WILMETTE,60091,4426,0.8565295978309987,0.009489380930863081,0.08901943063714415,0.019430637144148215,0.04518752824220515,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,165139,FALSE,TRUE,TRUE
6815,203,37,37101,48870,24750,NA,O,6600,58,NA,2,1,5,3,3,1,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1161,2,1,1,NA,NA,NA,CALUMET CITY,60409,5676,0.13178294573643412,0.6321353065539113,0,0.22251585623678646,0.027131782945736434,10487,Calumet City,0,0,1,0,0,0,SCHOOL DISTRICT 157,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,25.497,39375,FALSE,TRUE,TRUE
6816,278,25,25420,404470,102780,NA,W,6424,23,NA,1,1,8,3,3,3,1,5,1,1,3,2,1,2,1,2,2,3,3,1,2,0,3062,2,1,2,NA,NA,NA,GLENVIEW,60026,5278,0.6282682834406972,0.0022735884804850324,0.3164077302008336,0.04490337248957939,0.0162940507768094,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT 31,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.219,84022,FALSE,TRUE,TRUE
6817,203,37,37023,21440,18750,NA,W,5000,68,NA,1,1,5,3,1,1,1,2,2,0,1,1,0,2,2,2,2,7,NA,NA,NA,0,1088,2,1,5,1,NA,NA,HARVEY,60426,3768,0.018312101910828025,0.8975583864118896,0.0018577494692144374,0.07351380042462845,0.01751592356687898,33383,Harvey,0,0,4,1,0,0,SCHOOL DISTRICT  152,THORNTON TOWNSHIP HIGH SCHOOL  205,26.613,31716,FALSE,FALSE,TRUE
6818,295,32,32230,137250,73740,NA,W,6704,19,NA,2,1,4,2,1,3,1,5,1,0,3,2,0,2,2,2,2,3,2,1,2,0,1623,2,1,1,NA,NA,NA,TINLEY PARK,60477,9088,0.2496698943661972,0.597931338028169,0.011553697183098592,0.12026848591549295,0.035101232394366196,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,18.328,77098,FALSE,TRUE,TRUE
6819,203,37,37053,91890,25460,NA,W,5360,42,NA,2,1,6,3,1,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1323,2,1,1,NA,NA,NA,CALUMET CITY,60409,6173,0.0212214482423457,0.8778551757654302,0,0.09120362870565366,0.016199578810950917,10487,Calumet City,0,0,6,1,0,0,SCHOOL DISTRICT 155,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,26.203,44242,FALSE,TRUE,TRUE
6820,203,10,10022,285580,55220,NA,W,7617,31,NA,1,4,5,2,3,3,1,5,1,1,3,2,2,2,2,2,2,3,1,1,2,0,1615,2,1,1,NA,NA,NA,BARRINGTON,60010,7280,0.7271978021978022,0.0035714285714285713,0.18543956043956045,0.07486263736263736,0.017857142857142856,03844,Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.216,122931,FALSE,TRUE,TRUE
6821,234,70,70080,89180,27900,NA,W,3100,49,NA,1,1,7,2,3,1,3,5,2,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,969,2,1,4,NA,NA,NA,CHICAGO,60619,1103,0.014505893019038985,0.9483227561196736,0.006346328195829556,0.021758839528558477,0.009066183136899365,14000,Chicago,0,0,1,0,0,0,MCDOWELL,BOWEN HS,6.908,34107,FALSE,FALSE,TRUE
6822,295,77,77170,564860,29930,NA,W,658,22,NA,2,2,6,2,2,3,1,5,1,0,3,3,0,2,2,2,2,3,2,1,1,0,1704,2,1,3,NA,NA,NA,CHICAGO,60647,2195,0.8364464692482916,0.004100227790432802,0.06560364464692484,0.07562642369020502,0.03644646924829157,14000,Chicago,0,0,1,0,0,0,PULASKI,WELLS HS,6.915,159020,FALSE,TRUE,TRUE
6823,202,70,70080,77440,35150,NA,W,3906,97,NA,2,1,4,2,1,3,2,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,984,2,1,1,NA,NA,1,CHICAGO,60619,6004,0.007661558960692871,0.959526982011992,0.013324450366422385,0.00916055962691539,0.01782145236508994,14000,Chicago,0,0,6,1,0,1,AVALON PARK,HIRSCH HS,6.88386464826358,42766,FALSE,TRUE,TRUE
6824,278,71,71180,565260,64160,NA,W,4425,3,NA,1,2,8,4,1,1,1,5,1,0,3,3,1,2,2,2,2,7,NA,NA,NA,0,2215,2,1,2,NA,NA,NA,CHICAGO,60647,968,0.21694214876033058,0.04132231404958678,0,0.737603305785124,0.008264462809917356,14000,Chicago,0,0,1,0,0,0,FUNSTON,KELVYN PARK HS,6.915,42039,FALSE,FALSE,TRUE
6825,211,71,71082,247350,85750,NA,W,3898,100,2,2,2,10,4,1,1,2,5,2,0,3,2,1,NA,NA,2,2,3,1,2,2,0,2320,2,2,2,NA,NA,NA,CHICAGO,60618,3782,0.2398202009518773,0.004494976203067161,0.04309888947646748,0.6901110523532522,0.0449497620306716,14000,Chicago,0,0,6,1,0,0,BATEMAN,ROOSEVELT HS,6.901516611295682,57400,FALSE,TRUE,TRUE
6826,212,15,15020,95300,28210,NA,O,3050,94,4,2,2,7,4,3,3,2,5,2,0,1,3,1,2,2,2,2,1,1,2,2,0,2244,2,2,2,3,NA,NA,CICERO,60804,3417,0.027802165642376354,0.058823529411764705,0,0.9133743049458589,0,14351,Cicero,0,0,3,1,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.731,40536,FALSE,TRUE,TRUE
6827,295,29,29060,225840,47530,NA,W,4753,28,NA,1,1,5,3,2,3,1,5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,1620,2,1,2,NA,NA,NA,PALATINE,60067,2855,0.7765323992994746,0.0070052539404553416,0.07915936952714536,0.1190893169877408,0.03642732049036777,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,91122,FALSE,TRUE,TRUE
6828,203,18,18020,133340,30500,NA,W,8715,58,NA,1,1,6,4,2,3,1,5,1,0,1,2,0,2,NA,2,2,3,1,2,2,0,1406,2,1,1,3,NA,NA,STREAMWOOD,60107,5601,0.48044991965720407,0.015532940546331012,0.031958578825209784,0.46420282092483484,0.015711480092840565,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,64310,FALSE,TRUE,TRUE
6829,203,37,37130,29390,23940,NA,W,7981,87,NA,1,1,7,5,1,3,1,5,2,0,1,3,0,2,2,2,2,3,1,2,2,0,1611,2,1,5,1,NA,NA,SOUTH HOLLAND,60473,5079,0.06674542232722977,0.62866706044496945,3.9377830281551486e-4,0.2927741681433353,0.02008269344359126,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  151,THORNTON TOWNSHIP HIGH SCHOOL  205,20.024,37350,FALSE,TRUE,TRUE
6830,204,32,32200,101760,63470,NA,W,16926,54,NA,2,1,7,4,3,3,1,5,1,1,3,1,1,2,NA,2,2,3,2,1,2,0,1958,2,1,1,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.21961160393191081,0.7379525293694558,0.025653320546631504,0,0.030927835051546393,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,FALSE,TRUE,TRUE
6831,295,21,21065,162100,20850,NA,T,2528,43,NA,1,1,4,2,1,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,2,0,813,2,1,1,NA,NA,NA,INDIAN HEAD PARK,60525,7043,0.8795967627431492,0.010506886270055374,0.061195513275592785,0.035070282550049695,0.02456339627999432,37257,Indian Head Park,0,0,1,0,0,0,SCHOOL DISTRICT  106,LYONS TOWNSHIP HIGH SCHOOL  204,8.491,100339,FALSE,TRUE,TRUE
6832,234,12,12061,84420,30000,NA,W,6000,64,NA,3,1,5,3,3,1,1,5,1,0,3,1,1,2,2,2,2,2,1,2,2,0,1317,2,1,4,NA,NA,NA,CHICAGO HEIGHTS,60411,4223,0.2682926829268293,0.5292446128344779,0.007103954534690978,0.1311863604072934,0.12313521193464362,14026,Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT 161,BLOOM TOWNSHIP HIGH SCHOOL  206,20.272,70313,FALSE,TRUE,TRUE
6833,202,12,12063,28110,27050,NA,O,8326,91,NA,1,1,3,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,624,2,1,1,NA,NA,NA,CHICAGO HEIGHTS,60411,3395,0.42091310751104566,0.27952871870397644,0,0.2721649484536082,0.05478645066273932,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  167,BLOOM TOWNSHIP HIGH SCHOOL  206,18.644,70337,FALSE,TRUE,TRUE
6834,205,12,12091,89670,15370,NA,O,4392,75,NA,3,1,6,4,3,1,1,5,1,1,3,1,1,2,2,2,2,2,1,2,2,0,1669,2,1,2,NA,NA,NA,CHICAGO HEIGHTS,60411,3481,0.14133869577707556,0.4179833381212295,0.002585463947141626,0.4199942545245619,0.029014650962367137,14026,Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,19.75,39318,FALSE,TRUE,TRUE
6835,205,16,16100,284180,50700,NA,W,7800,69,NA,3,1,5,3,3,3,1,5,1,1,2,1,1,2,NA,2,2,1,1,1,2,0,1429,2,1,2,3,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.014420062695924765,0.03918495297805643,0.022884012539184952,0.08746081504702194,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.405,102379,FALSE,TRUE,TRUE
6836,203,22,22023,139050,56230,NA,W,9372,91,NA,3,1,5,2,1,3,1,5,2,1,1,1,0,NA,NA,2,2,3,1,2,2,0,1070,2,1,1,3,NA,1,DES PLAINES,60016,4486,0.748773963441819,0.008024966562639322,0.04079358002674989,0.16897012929112795,0.062193490860454746,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,84974,FALSE,TRUE,TRUE
6837,205,75,75010,311560,53940,NA,W,3720,69,NA,2,1,8,4,1,3,1,5,2,1,3,2,1,NA,NA,2,2,7,NA,NA,NA,0,2197,2,1,2,NA,NA,1,CHICAGO,60645,6739,0.4733640005935599,0.15848048671909779,0.17599050304199437,0.16174506603353614,0.060839887223623684,14000,Chicago,0,0,5,0,0,0,ROGERS,MATHER HS,6.857803738317757,66831,FALSE,FALSE,TRUE
6838,211,75,75022,211400,68000,NA,W,4000,97,2,2,2,12,6,1,1,2,5,2,0,3,3,0,2,NA,2,2,3,2,2,2,0,3030,2,2,2,NA,NA,NA,CHICAGO,60645,3836,0.3175182481751825,0.3016162669447341,0.09827945776850887,0.2124608967674661,0.1329509906152242,14000,Chicago,0,0,1,0,0,0,"ARMSTRONG, G",SULLIVAN HS,6.857803738317757,51346,FALSE,TRUE,TRUE
6839,210,74,74012,774690,165000,NA,W,1500,152,NA,2,5,6,2,1,1,2,5,1,0,3,1,1,2,2,1,2,3,2,2,2,0,1907,1,1,3,NA,NA,1,CHICAGO,60614,6065,0.8436933223413026,0.01863149216817807,0.07485572959604286,0.03248145094806265,0.0606760098928277,14000,Chicago,0,0,1,0,0,0,LINCOLN,LINCOLN PARK HS,6.89,94598,FALSE,TRUE,TRUE
