"pid","assessed_value"
7791,196044.178057143
7792,211411.190028571
7793,249262.209733333
7794,211762.395333333
7795,127022.077266667
7796,361490.3528
7797,211748.5553
7798,918986.771266667
7799,143830.3342
7800,412184.127866667
7801,268276.85092381
7802,342836.397622222
7803,213953.302266667
7804,250446.133866667
7805,293888.619866667
7806,456150.219466667
7807,619748.756666667
7808,238818.198628571
7809,309823.466333333
7810,147912.946933333
7811,259535.071733333
7812,278409.765866667
7813,156312.133866667
7814,351944.225066667
7815,133257.480805797
7816,229003.939733333
7817,280862.8912
7818,422003.536755556
7819,480817.599876191
7820,136772.438333333
7821,266962.4808
7822,344460.258933333
7823,276504.105047619
7824,85192.6613333333
7825,195303.2418
7826,165502.8832
7827,197124.189733333
7828,295742.166666667
7829,279026.428666667
7830,792944.73
7831,434874.4364
7832,340347.764
7833,107972.860361905
7834,460891.476666667
7835,169694.2464
7836,229908.546933333
7837,284656.136333333
7838,481760.459622378
7839,432536.037133333
7840,222498.870266667
7841,166072.704733333
7842,143190.935460606
7843,129688.729095238
7844,707002.188933333
7845,207653.563666667
7846,190254.325466667
7847,821314.2172
7848,145902.381866667
7849,291509.3448
7850,320821.831514286
7851,368574.663133333
7852,205040.694733333
7853,152862.235266667
7854,193819.056333333
7855,162108.299895238
7856,217160.165466667
7857,520538.455466667
7858,364476.308771429
7859,348262.8966
7860,239021.354695238
7861,137998.241533333
7862,153652.021927273
7863,135392.615993939
7864,210526.792819048
7865,552117.546777778
7866,470560.225928205
7867,334319.4612
7868,358756.694866667
7869,953457.201866667
7870,247137.5316
7871,164983.424666667
7872,187927.065
7873,463363.437822222
7874,256373.369511111
7875,252609.126466667
7876,138361.574260606
7877,338304.4284
7878,451034.811466667
7879,196917.407428571
7880,187758.456533333
7881,122974.530733333
7882,192084.9932
7883,277039.451666667
7884,230026.1246
7885,508978.871066667
7886,306622.190333333
7887,250754.236911111
7888,344708.531266667
7889,233594.0362
7890,263322.762333333
7891,173850.641714286
7892,329213.238333333
7893,193305.236552381
7894,225866.949933333
7895,315240.110333333
7896,441636.489533333
7897,362684.5042
7898,344678.129711111
7899,273977.432
7900,191728.7378
7901,397762.904666667
7902,167214.081666667
7903,602215.992828571
7904,290360.3084
7905,242506.617271795
7906,488882.188
7907,138466.456624242
7908,203174.0642
7909,313968.982266667
7910,198989.447721739
7911,1061494.39786667
7912,375066.321133333
7913,345983.759533333
7914,369186.238044444
7915,168089.257333333
7916,316184.561
7917,192156.930133333
7918,143492.312533333
7919,377259.724666667
7920,493134.796772161
7921,454887.811866667
7922,265753.6418
7923,245626.8428
7924,258147.304266667
7925,184237.661866667
7926,338451.82
7927,273437.490933333
7928,72416.9257238095
7929,187042.639380952
7930,426183.6744
7931,203118.272533333
7932,236847.047466667
7933,153370.025666667
7934,230312.2542
7935,607655.591190476
7936,216119.297466667
7937,242432.921066667
7938,158738.917866667
7939,446086.810933333
7940,78038.9566666667
7941,97317.2452666667
7942,102209.064866667
7943,617370.805133333
7944,371327.2296
7945,252407.766844444
7946,178750.242
7947,243909.141746032
7948,257892.737066667
7949,370491.749466667
7950,150450.177333333
7951,254094.516133333
7952,160617.948
7953,341839.694666667
7954,596006.736266667
7955,176426.134333333
7956,494364.970466667
7957,113519.787022222
7958,124518.586333333
7959,88228.8335333334
7960,182076.6936
7961,353961.326733333
7962,178547.783866667
7963,291276.297533333
7964,201028.950933333
7965,143124.767333333
7966,373756.933355555
7967,173536.277266667
7968,190212.554333333
7969,166256.586933333
7970,87430.1632190476
7971,214405.470361905
7972,138606.5548
7973,358049.151333333
7974,136123.6948
7975,319749.562047619
7976,700952.358514286
7977,602507.400308995
7978,268571.7362
7979,512941.6408
7980,114842.595733333
7981,517868.665333333
7982,194493.001888889
7983,704002.6118
7984,120056.044866667
7985,329345.888
7986,163256.4612
7987,343309.8934
7988,201623.162971429
7989,513692.381266667
7990,179135.497780952
7991,252228.081466667
7992,191990.41612381
7993,464673.7734
7994,388961.588
7995,209744.478866667
7996,133364.472
7997,174432.3968
7998,387530.259466667
7999,349867.028749206
8000,304274.389171429
8001,117992.475006349
8002,402503.881733333
8003,251800.626215385
8004,223479.737533333
8005,181710.254780952
8006,294522.306
8007,255123.854990476
8008,214403.484495238
8009,180900.178830769
8010,241404.042266667
8011,329881.209333333
8012,84328.7778666667
8013,224118.398933333
8014,181709.227933333
8015,258012.51247619
8016,190824.979466667
8017,368940.0076
8018,124214.179977778
8019,350944.309
8020,593252.694666667
8021,322744.132133333
8022,336212.395714286
8023,81913.8399333333
8024,225470.1502
8025,139367.009933333
8026,160699.092133333
8027,209316.563933333
8028,541727.6104
8029,278869.20369697
8030,290470.434466667
8031,229211.238488889
8032,157352.457066667
8033,349216.3056
8034,440687.545142857
8035,937847.106733333
8036,562170.138533333
8037,122627.108866667
8038,427818.4796
8039,319015.913552381
8040,130999.9382
8041,114456.2792
8042,161964.101333333
8043,148429.760733333
8044,210130.003866667
8045,395108.235866667
8046,92762.2162
8047,402224.456466667
8048,294888.229266667
8049,138730.764238095
8050,230939.967028571
8051,190472.458809524
8052,616423.815533333
8053,151384.360333333
8054,271119.371619048
8055,334554.099466667
8056,311285.016577778
8057,818239.521066667
8058,307604.817003921
8059,418450.446
8060,170592.1542
8061,322695.783
8062,92245.2836
8063,77078.4808571428
8064,344283.399
8065,418889.955447619
8066,236010.648961905
8067,98475.5035333334
8068,457004.680666667
8069,360244.483733333
8070,160887.121466667
8071,447048.815866667
8072,152877.616311111
8073,174470.091866667
8074,339404.818133333
8075,158591.363660606
8076,579526.763466667
8077,295666.045276423
8078,118890.366133333
8079,240999.292533333
8080,206799.534066667
8081,214566.049593939
8082,182263.019060606
8083,157779.592466667
8084,118906.124133333
8085,259993.581133333
8086,269245.870666667
8087,541927.180333333
8088,382139.65
8089,107908.427047619
8090,177971.982892308
8091,244288.735933333
8092,240941.1412
8093,401259.325066667
8094,123369.000733333
8095,106719.884933333
8096,166530.848666667
8097,362818.7504
8098,301874.907190476
8099,107635.082533333
8100,271702.173466667
8101,588641.153333333
8102,137254.8298
8103,308168.791733333
8104,204585.072333333
8105,420210.839885714
8106,170896.8584
8107,222324.6986
8108,202574.862212121
8109,249628.468933333
8110,82642.9612666667
8111,197962.405733333
8112,824289.560933333
8113,140965.809460606
8114,174321.928057143
8115,143190.935460606
8116,434634.238977778
8117,252406.537476191
8118,482923.606609524
8119,176568.653466667
8120,173803.677733333
8121,138808.6522
8122,251986.889533333
8123,201540.977066667
8124,297990.355933333
8125,592697.360666667
8126,280410.381224561
8127,259202.782933333
8128,186857.950914286
8129,119672.1766
8130,1386664.25977778
8131,224562.266
8132,212353.541666667
8133,459149.483266666
8134,144358.277733333
8135,323202.923470085
8136,252478.280133333
8137,90301.9183333334
8138,157459.085666667
8139,202771.255028571
8140,398763.739266667
8141,118593.233790476
8142,197379.98992381
8143,349958.747333333
8144,250597.950647619
8145,320258.018533333
8146,182485.810822222
8147,240482.219
8148,737143.706820513
8149,668316.06
8150,259935.292133333
8151,297902.776444444
8152,257979.426133333
8153,277213.944133333
8154,126276.232266667
8155,135471.6196
8156,182672.312533333
8157,174732.459466667
8158,1423760.0858
8159,123602.218
8160,142975.657266667
8161,414530.315685714
8162,743388.099333333
8163,166097.5392
8164,96249.5676571428
8165,525161.277
8166,72187.0539333333
8167,400782.720133333
8168,254976.1736
8169,107736.9376
8170,148334.234533333
8171,376495.958533333
8172,69493.9060761905
8173,164455.561203463
8174,155412.228133333
8175,129538.275266667
8176,182059.175722944
8177,150569.955133333
8178,258703.224466667
8179,347213.627644444
8180,195044.283266667
8181,437327.7024
8182,512088.764380952
8183,377452.738057143
8184,145714.678733333
8185,696342.707333333
8186,130440.28415
8187,98366.986
8188,244834.421933333
8189,157137.203927273
8190,198371.156574359
8191,673223.883666667
8192,289685.515504762
8193,164474.042777778
8194,371153.299466667
8195,281157.559666667
8196,1296509.63986667
8197,988048
8198,248234.457933333
8199,240100.294533333
8200,70054.1174
8201,450911.8042
8202,84154.2478
8203,214824.191666667
8204,288829.333066667
8205,145708.194438095
8206,174553.5376
8207,323393.999466667
8208,474588.427066667
8209,281556.040866667
8210,361994.610822222
8211,200438.766466667
8212,190448.491
8213,208255.645533333
8214,285775.174866667
8215,431189.357266667
8216,316332.055666667
8217,232015.748466667
8218,327731.499533333
8219,351409.052666667
8220,174237.537933333
8221,187445.026190476
8222,276388.134133333
8223,248975.582933333
8224,277168.076733333
8225,176791.747
8226,754544.152066667
8227,261760.948
8228,143139.871066667
8229,177663.351733333
8230,634755.9232
8231,217388.053333333
8232,474859.778533333
8233,280809.251333333
8234,57477.2047333333
8235,405492.8788
8236,184251.175866667
8237,211220.0002
8238,77228.5653540616
8239,361751.632933333
8240,96280.9129214285
8241,136684.326177778
8242,171002.173260606
8243,333354.33887619
8244,132219.946684848
8245,178266.8716
8246,206079.678828571
8247,271438.384
8248,422077.78
8249,550764.707733333
8250,164715.252466667
8251,184444.5144
8252,1563623.73066667
8253,341846.966
8254,361289.0944
8255,384497.3728
8256,145465.781527273
8257,129866.280444444
8258,202713.063466667
8259,369797.189733333
8260,108536.8944
8261,549703.813466667
8262,102456.8936
8263,320420.113066667
8264,215024.979866667
8265,897829.216380953
8266,203377.600527273
8267,182167.949933333
8268,246452.050847619
8269,119182.367533333
8270,712902.295066666
8271,174299.605914286
8272,299827.135866667
8273,203569.277866667
8274,220674.612228571
8275,1326247.06393333
8276,375520.454666667
8277,866197.363009524
8278,231432.13
8279,196683.641333333
8280,260626.361733333
8281,157726.372933333
8282,1242702.85426667
8283,124266.297866667
8284,128373.948933333
8285,116725.078533333
8286,157130.914016162
8287,645847.942466667
8288,138264.833533333
8289,439023.102666667
8290,171912.740266667
8291,323256.519666667
8292,247573.380533333
8293,153869.179333333
8294,190421.554309091
8295,202767.097342857
8296,531591.256133333
8297,194670.816012121
8298,909789.755333333
8299,441214.467733333
8300,327595.533
8301,422115.101333333
8302,278786.976266667
8303,466655.213
8304,109393.848
8305,227614.136933333
8306,502128.8906
8307,121248.919266667
8308,219298.162533333
8309,971870.237533333
8310,231466.504133333
8311,205672.337580952
8312,240532.774171428
8313,937127.0154
8314,171673.0692
8315,300339.051333333
8316,147662.066333333
8317,204709.502133333
8318,129124.7856
8319,149399.423114286
8320,179526.989533333
8321,297649.6076
8322,270674.045733333
8323,827577.159333334
8324,257683.548733333
8325,137089.185066403
8326,288737.332333333
8327,131832.8222
8328,452485.670333333
8329,248917.140009524
8330,144402.310193939
8331,304917.7948
8332,164108.679792157
8333,242056.70567619
8334,140291.144666667
8335,1518614.25778823
8336,312288.399580952
8337,171249.2522
8338,233016.059961905
8339,129566.061046154
8340,124208.029644444
8341,724722.152266667
8342,182729.532666667
8343,155483.9726
8344,238418.5858
8345,205140.563142857
8346,188037.789422222
8347,146504.924066667
8348,376988.9316
8349,503687.198133333
8350,179485.666266667
8351,170894.715444444
8352,273693.137866667
8353,610037.9155
8354,149366.8446
8355,91377.9929333333
8356,75393.855
8357,142180.137533333
8358,306611.705933333
8359,294381.010228571
8360,138248.02783254
8361,134940.249733333
8362,201708.170666667
8363,153425.6812
8364,3082379.047
8365,227165.5262
8366,481967.598066667
8367,332995.82190303
8368,224189.044533333
8369,264508.3326
8370,329893.262
8371,308478.863266667
8372,261667.244933333
8373,252331.131866667
8374,201475.195866667
8375,374555.556666667
8376,268159.060244445
8377,310851.4994
8378,185893.373733333
8379,144202.4458
8380,252255.424466667
8381,204687.582047619
8382,134483.124333333
8383,1481002.71466667
8384,195310.774
8385,261832.933466667
8386,317241.414048485
8387,154034.807733333
8388,199215.460847619
8389,293591.773466667
8390,306773.943533333
8391,639034.3594
8392,312581.984
8393,310849.2846
8394,82102.3503333334
8395,129448.508
8396,254138.617380952
8397,101382.4246
8398,305471.894969231
8399,184698.261333333
8400,195131.5528
8401,289562.841838095
8402,300670.061933333
8403,231633.795333333
8404,291900.087
8405,224892.214533333
8406,383843.453466667
8407,617943.3684
8408,190338.7684
8409,338378.364266667
8410,241560.697422222
8411,733773.964266667
8412,658465.956866667
8413,147134.352590476
8414,106855.021933333
8415,120000.165066667
8416,720882.048066666
8417,105339.244066667
8418,255570.996733333
8419,126684.318533333
8420,257870.350533333
8421,338223.968533333
8422,234155.079533333
8423,151679.734266667
8424,370655.163266667
8425,179715.4944
8426,563241.0664
8427,104962.566
8428,253415.4862
8429,552249.869866667
8430,162623.634447619
8431,103526.508993939
8432,354329.317066667
8433,301690.847866667
8434,286366.044666667
8435,161029.614666667
8436,227276.4364
8437,721709.046333334
8438,808990.0556
8439,191298.0228
8440,275733.541333333
8441,250053.213466667
8442,782330.4462
8443,345525.222066667
8444,157347.157527273
8445,283925.401416162
8446,258480.046390476
8447,311531.346533333
8448,77649.2199936508
8449,384921.0486
8450,190672.153380952
8451,64199.416952381
8452,302885.945533333
8453,483085.5468
8454,480888.673
8455,200341.003939394
8456,414974.6114
8457,314322.504133333
8458,1447125.25051429
8459,505453.879371429
8460,350857.748333333
8461,491384.334933333
8462,629749.2438
8463,525164.459733333
8464,324763.911085714
8465,273154.219266667
8466,250060.4208
8467,598550.396266667
8468,273460.918628571
8469,281047.2126
8470,444505.830333333
8471,236124.744266667
8472,193351.5286
8473,331312.711247619
8474,612786.758
8475,216021.626533333
8476,296781.093666667
8477,225730.461447619
8478,130003.327866667
8479,116162.09953307
8480,482990.77892381
8481,132177.342247619
8482,532647.319666667
8483,169648.943993939
8484,257919.774066667
8485,723589.992666667
8486,135651.6848
8487,647174.221
8488,390378.1506
8489,194462.778
8490,114014.515730952
8491,319582.012666667
8492,332289.625466667
8493,203383.594309091
8494,396412.375333333
8495,210315.817066667
8496,322475.408533333
8497,444383.137866667
8498,170654.030733333
8499,107698.0214
8500,142929.836215873
8501,402868.0156
8502,397378.009333333
8503,224799.670266667
8504,959766.724914286
8505,285592.509466667
8506,196304.460466667
8507,202905.205533333
8508,270635.954
8509,174524.056666667
8510,190296.6732
8511,151675.915933333
8512,991387.620266667
8513,183351.265022222
8514,143665.276333333
8515,130884.798066667
8516,186512.963133333
8517,208852.276695238
8518,166752.772288889
8519,388663.965288889
8520,93026.7155333334
8521,775469.608266667
8522,274477.467466667
8523,218839.122733333
8524,132715.574933333
8525,457305.355657143
8526,510248.802428572
8527,611287.826333333
8528,358536.494133333
8529,281299.299505882
8530,344167.129333333
8531,250582.375866667
8532,230126.907066667
8533,475437.172266667
8534,182151.145
8535,88138.1515333333
8536,300851.729133333
8537,547461.620666667
8538,245600.8128
8539,305210.647066667
8540,428551.363733333
8541,303813.16606953
8542,289932.784380952
8543,87007.4072095238
8544,194445.3582
8545,658425.7286
8546,126819.313466667
8547,385239.0184
8548,216465.481266667
8549,139470.899666667
8550,161271.2
8551,403233.103619048
8552,258314.3762
8553,201905.875266667
8554,154674.03775
8555,1373145.73886667
8556,103056.001733333
8557,279606.6764
8558,285280.2052
8559,510371.138533333
8560,1348158.87597778
8561,300274.963266667
8562,1447519.9344
8563,217837.2688
8564,264210.573311111
8565,253220.419666667
8566,106055.326333333
8567,628791.498066667
8568,162172.512666667
8569,145159.544266667
8570,377574.569333333
8571,1536572.785
8572,237857.808822222
8573,269000.986533333
8574,308281.184311111
8575,416818.252571429
8576,280098.986533333
8577,418967.914161905
8578,1180098.44286667
8579,360062.6842
8580,179350.048066667
8581,326671.7184
8582,293292.509438095
8583,134191.946847619
8584,274393.970866667
8585,185076.930878788
8586,128770.814733333
8587,465259.517380952
8588,177273.635187879
8589,158259.464
8590,86003.5313333333
8591,127510.018333333
8592,414635.454342857
8593,159788.399333333
8594,319862.0676
8595,360629.072866667
8596,248796.1076
8597,284805.583
8598,394392.732066667
8599,964418.793666666
8600,792514.605666667
8601,378927.273733333
8602,207749.0346
8603,390159.4074
8604,373270.9784
8605,105662.014533333
8606,252013.301266667
8607,199291.869
8608,97240.3236666667
8609,116986.7548
8610,253785.159133333
8611,304929.445333333
8612,278731.644066667
8613,736585.263133333
8614,951008.876533333
8615,98422.9674
8616,1225835.71473333
8617,269314.8072
8618,174557.127533333
8619,127137.5762
8620,233821.543066667
8621,96456.7510057971
8622,263221.861047619
8623,307540.516666667
8624,355554.094066667
8625,570733.670733333
8626,433762.202666667
8627,228904.463266667
8628,194448.931288889
8629,292446.408466667
8630,169432.872066667
8631,133510.81
8632,108884.266380952
8633,862470.522733334
8634,67116.2293515151
8635,157541.038914286
8636,99993.4980666667
8637,283507.405266667
8638,1058146.7642
8639,303188.554
8640,1269539.19413333
8641,289166.936
8642,158365.216955844
8643,124610.803187879
8644,243938.759866667
8645,379912.2008
8646,161464.863333333
8647,252938.6944
8648,414548.490933333
8649,312101.765866667
8650,167429.361066667
8651,746107.508
8652,212710.342666667
8653,191496.752133333
8654,553908.068422222
8655,231862.007466667
8656,176470.4556
8657,140758.384139394
8658,123723.764
8659,747177.8192
8660,88903.6188
8661,216442.780466667
8662,288380.313942857
8663,175648.167333333
8664,180757.174552381
8665,324296.137066667
8666,102256.296866667
8667,277474.6962
8668,209034.654990476
8669,103608.1738
8670,494339.2642
8671,516513.060582011
8672,261801.020590476
8673,338289.0052
8674,293513.549533333
8675,1208308.5218
8676,161479.264444444
8677,153653.089866667
8678,153456.505066667
8679,355665.366866667
8680,133127.622228571
8681,171259.9838
8682,335049.271466667
8683,278535.936952381
8684,396958.5948
8685,327987.123266667
8686,159822.770266667
8687,122217.186
8688,317342.267209524
8689,247031.7076
8690,125583.393631884
8691,150539.577066667
8692,215099.817333333
8693,215849.042822222
8694,264188.223133333
8695,125319.5536
8696,277639.029733333
8697,340172.404
8698,90358.4291333333
8699,137647.040066667
8700,145615.448333333
8701,120441.0036
8702,129125.499566667
8703,274628.0496
8704,159760.617058824
8705,231886.761466667
8706,176117.117333333
8707,456828.439409524
8708,325909.238311111
8709,137110.366266667
8710,303440.600533333
8711,150220.136580952
8712,382234.349
8713,137561.956933333
8714,212138.465
8715,189404.664133333
8716,103995.287761905
8717,845366.1906
8718,183564.8208
8719,316553.323809524
8720,329078.3078
8721,192812.401426176
8722,139525.5224
8723,240482.7192
8724,69721.1353333333
8725,494475.712466667
8726,253291.031466667
8727,162871.466933333
8728,189759.7406
8729,126246.162533333
8730,180977.565133333
8731,378776.077333333
8732,132824.464466667
8733,112984.433361905
8734,793298.026466667
8735,169039.7184
8736,418325.712933333
8737,186130.15872381
8738,145040.242647619
8739,197856.020533333
8740,640561.970266667
8741,377465.388733333
8742,491532.691190476
8743,217191.322533333
8744,891064.830333333
8745,105140.389288889
8746,353902.9242
8747,661811.698733333
8748,237317.459133333
8749,518858.039012121
8750,467123.634666667
8751,615999.8788
8752,356190.693574892
8753,261531.990777778
8754,65952.1572666666
8755,231086.188257143
8756,272619.431142857
8757,132300.390266667
8758,748376.834457143
8759,355761.513715033
8760,437875.6022
8761,329748.699210526
8762,118346.893933333
8763,175072.4638
8764,123730.8096
8765,324920.225904762
8766,94850.6665142857
8767,182648.835333333
8768,235225.387733333
8769,251236.379133333
8770,397561.1264
8771,377781.425904762
8772,425840.9588
8773,327529.939466667
8774,158913.574060606
8775,189718.366971429
8776,313330.864533333
8777,150485.894190476
8778,295161.6048
8779,255371.875133333
8780,352172.3616
8781,142664.042666667
8782,552435.981533333
8783,70097.3846095238
8784,279318.796
8785,704503.6424
8786,169507.112666667
8787,206649.5736
8788,152632.3334
8789,288543.4086
8790,119584.9746
8791,520038.853333333
8792,304511.237
8793,245468.018422222
8794,59217.7190666667
8795,429070.874466667
8796,244633.815933333
8797,167788.894285714
8798,169029.151466667
8799,191877.116476191
8800,167897.888266667
8801,151119.978266667
8802,629118.824333333
8803,215715.937066667
8804,219142.387
8805,579597.754333333
8806,219098.068133333
8807,198179.766
8808,299089.058
8809,249929.304933333
8810,133271.187771429
8811,362398.482177778
8812,150703.4632
8813,656662.016133333
8814,317144.195733333
8815,140158.7666
8816,397185.991733333
8817,174179.118548718
8818,80676.4271333333
8819,157256.318327273
8820,594402.723
8821,968337.9446
8822,523018.566666667
8823,516786.177714286
8824,416994.120488889
8825,130342.412495238
8826,63189.3392
8827,405928.2016
8828,400937.972333333
8829,515224.500266667
8830,300548.305466667
8831,443872.589933333
8832,260309.063333333
8833,262228.742977778
8834,325676.177
8835,238607.042317949
8836,630099.241133333
8837,107523.168847619
8838,239982.6386
8839,133351.219466667
8840,103672.550171429
8841,339349.469371429
8842,231220.0688
8843,79568.41
8844,181527.5342
8845,204438.391333333
8846,109243.823645238
8847,464683.428466667
8848,688433.648066667
8849,260468.928177778
8850,187621.454190476
8851,316131.249181818
8852,333098.731333333
8853,177537.309866667
8854,62350.408352381
8855,64959.8868666667
8856,1534333.56573333
8857,236919.6362
8858,352542.509866667
8859,167482.962666667
8860,292752.20451282
8861,409259.850555556
8862,183425.372447619
8863,485199.3854
8864,592888.1494
8865,215181.476333333
8866,208357.108666667
8867,451219.892733333
8868,342178.928333333
8869,194779.113847619
8870,503532.353866667
8871,639201.4968
8872,725618.5808
8873,312415.007733333
8874,362823.7022
8875,589529.985
8876,274179.166666667
8877,104937.955466667
8878,327352.312666667
8879,274812.760044444
8880,329889.022933333
8881,87419.7013333333
8882,230574.9502
8883,244741.634933333
8884,452482.246666667
8885,300543.2616
8886,130805.6476
8887,149564.941460606
8888,396271.2092
8889,1077440.31666667
8890,206629.585666667
8891,542296.519466667
8892,416714.854666667
8893,454973.3252
8894,97548.4561333333
8895,184962.950209524
8896,193267.664684849
8897,222641.815180493
8898,300181.201666667
8899,48079.9085333333
8900,242183.817333333
8901,813439.389
8902,1529764.2532
8903,194146.922666667
8904,340114.399866667
8905,280776.395933333
8906,673307.690666666
8907,90666.7859714285
8908,98655.753
8909,242849.366
8910,222360.139466667
8911,253189.747066667
8912,320304.28272381
8913,380440.066838095
8914,152094.874283333
8915,458097.386466667
8916,428980.627533333
8917,156999.082133333
8918,545892.683657143
8919,449236.491066667
8920,474342.532133333
8921,100451.351933333
8922,201446.226733333
8923,203892.614933333
8924,292463.465666667
8925,64807.7168666667
8926,195536.500333333
8927,314636.484261538
8928,309644.912266667
8929,711550.006
8930,324817.500333333
8931,268519.154133333
8932,112274.0072
8933,169222.969533333
8934,174751.017866667
8935,262558.7932
8936,1368154.265
8937,178053.634333333
8938,249858.005444444
8939,93641.6210666667
8940,265488.922733333
8941,197461.6032
8942,208993.739466667
8943,477821.077733333
8944,126322.579333333
8945,447553.9834
8946,144042.184466667
8947,362418.846333333
8948,543987.484866667
8949,332681.073333333
8950,218449.0378
8951,252006.3184
8952,513553.529333333
8953,183423.928866667
8954,291290.443466667
8955,382859.8526
8956,187317.893533333
8957,324159.607123809
8958,402884.7072
8959,177956.051533333
8960,235281.919066667
8961,189306.116666667
8962,305382.3554
8963,303206.958244444
8964,223723.313266667
8965,175932.812133333
8966,108353.299333333
8967,278442.4176
8968,94939.9919333334
8969,552333.602266666
8970,189678.7256
8971,200450.427666667
8972,122668.912276923
8973,380315.308942857
8974,224171.098666667
8975,239341.271066667
8976,143881.697533333
8977,332069.888803419
8978,300887.192533333
8979,262494.067733333
8980,195935.820733333
8981,177257.018533333
8982,98227.7282666667
8983,178959.656866667
8984,135942.9406
8985,119163.6268
8986,97768.2219333333
8987,393090.917533333
8988,162819.464527778
8989,544453.730266667
8990,468127.967885714
8991,540105.445961905
8992,346695.8
8993,357191.395533333
8994,605519.552066667
8995,606817.390333334
8996,494366.209819047
8997,260797.538780952
8998,210489.725288889
8999,175110.130961905
9000,122982.846980952
9001,94283.0582666666
9002,506064.320866667
9003,291705.025333333
9004,279805.2172
9005,138474.592327273
9006,146152.966866667
9007,341831.8748
9008,246574.8312
9009,206127.02250303
9010,477091.344034921
9011,479288.063533333
9012,134762.009466667
9013,154839.389
9014,605716.08
9015,273921.316952381
9016,224635.236666667
9017,256968.558168254
9018,218068.661333333
9019,173771.2596
9020,172740.328333333
9021,113917.480666667
9022,178136.72067619
9023,117862.1784
9024,178815.300365368
9025,227600.9612
9026,152328.770866667
9027,613953.6566
9028,157308.836174359
9029,446596.809257143
9030,2579240.75363529
9031,219504.983666667
9032,572667.366333333
9033,255922.8364
9034,681044.156666667
9035,595783.216133333
9036,337764.120666667
9037,174998.208666667
9038,177302.0526
9039,459812.894266667
9040,300248.430533333
9041,96679.1706190476
9042,278125.4608
9043,104730.679933333
9044,432560.691466667
9045,343074.8942
9046,133777.357733333
9047,292306.425133333
9048,304701.6458
9049,403085.630133333
9050,622408.815866667
9051,2135882.1938
9052,1073756.94853333
9053,258626.140333333
9054,459697.508333333
9055,758047.253
9056,180390.565466667
9057,87946.3278
9058,298626.243066667
9059,773329.771266666
9060,137246.6532
9061,122340.7866
9062,261366.054533333
9063,756386.183466667
9064,186498.202933333
9065,125081.170777778
9066,240134.8836
9067,120997.363666667
9068,384593.583809524
9069,245652.940666667
9070,107346.1994
9071,223548.260500433
9072,1587879.7436
9073,793694.642866667
9074,227980.955933333
9075,154153.23872381
9076,295038.037314286
9077,116632.3226
9078,144672.057866667
9079,213608.137555556
9080,188520.8244
9081,173319.516019048
9082,146043.594133333
9083,420977.000533333
9084,431317.033151515
9085,527478.087466667
9086,225770.601666667
9087,1039614.85786667
9088,132645.644438095
9089,223645.9264
9090,120491.239295238
9091,696685.8
9092,367884.167473763
9093,331117.237466667
9094,160654.616266667
9095,429667.1136
9096,83132.7049333334
9097,495845.548514286
9098,139209.585466403
9099,366774.198266667
9100,416177.141066667
9101,707092.583266667
9102,178267.3646
9103,321999.989066667
9104,69923.6066
9105,518384.9896
9106,429372.9582
9107,199353.7912
9108,132756.4268
9109,147053.37584127
9110,246428.773466667
9111,205347.2056
9112,770140.110133333
9113,231436.2932
9114,1089046.70111429
9115,2367017.75481625
9116,171245.4382
9117,284384.422866667
9118,629681.779733333
9119,322345.7776
9120,560870.537866667
9121,149323.981683761
9122,334723.545488889
9123,331890.888266667
9124,302628.494533333
9125,232375.291866667
9126,692641.5322
9127,99359.9217111111
9128,638755.040666666
9129,146451.6372
9130,475203.554
9131,163330.029866667
9132,311470.523733333
9133,71770.0589428571
9134,236822.6338
9135,237496.904133333
9136,312609.840904762
9137,179721.406066667
9138,160816.316066667
9139,263859.015047619
9140,201795.759839782
9141,344354.991666667
9142,449783.8664
9143,657620.877133333
9144,940460.242066667
9145,315626.040666667
9146,327887.77
9147,85665.5124666667
9148,171494.409952381
9149,782930.844066666
9150,207249.043733333
9151,236737.1328
9152,234118.377733333
9153,135362.270460606
9154,230867.953266667
9155,1090785.00186667
9156,300938.315666667
9157,484986.627333333
9158,150244.841266667
9159,853576.178466667
9160,160457.451733333
9161,573604.308333333
9162,182813.071333333
9163,277077.237565368
9164,208395.9698
9165,307807.452133333
9166,174235.464133333
9167,699048.157247619
9168,346718.323333333
9169,293769.121739682
9170,345229.579572549
9171,778787.101333333
9172,212944.7656
9173,226567.584666667
9174,915984.4222
9175,289922.475666667
9176,189800.750190476
9177,368562.242266667
9178,281381.212174359
9179,359324.0454
9180,323454.172
9181,267110.481066667
9182,240575.558897436
9183,734565.844133333
9184,118770.840088889
9185,155637.314733333
9186,578367.338666667
9187,136639.5194
9188,382905.727266667
9189,355394.321848366
9190,488687.780666667
9191,126431.855610606
9192,294197.557466667
9193,248750.456266667
9194,592805.499324676
9195,195942.367266667
9196,198314.967666667
9197,421315.8818
9198,1148676.7296
9199,290384.131333333
9200,138804.524466667
9201,325824.4906
9202,306671.664466667
9203,122307.4332
9204,216910.969266667
9205,273611.051609524
9206,276882.426133333
9207,747040.177057143
9208,291953.4756
9209,427583.185
9210,253696.109666667
9211,270094.219133333
9212,177531.760333333
9213,155651.059133333
9214,853499.501866667
9215,1395882.28133333
9216,215550.116038095
9217,240985.737228571
9218,236019.834580952
9219,391719.1872
9220,223098.140352381
9221,228545.0328
9222,358996.590933333
9223,294280.7422
